Geo Type,Geo ID,Population,Coronary Heart Disease,Historic Redlining Score,Toxic Releases to Air,Extreme Income Disparities,Hypertension,Myocardial Infarction,Socioeconomic Status,Housing & Transportation,Racial & Ethnic Minority Status
tract,26163515200,1951,14.1%,3.0,89,0.5,62.0%,800.0,88,35,86
tract,26069000100,2519,14.0%,,13,0.3,48.1%,,93,19,17
tract,26085961200,2660,13.9%,,10,0.2,48.5%,,76,85,43
tract,26163553300,1108,13.8%,3.4,82,0.7,61.4%,0.0,96,93,95
tract,26163553400,2598,13.8%,4.0,82,0.7,61.4%,200.0,96,93,95
tract,26163514300,2550,13.7%,3.0,84,0.5,61.6%,200.0,96,93,95
tract,26001970500,2019,13.4%,,21,0.2,47.9%,,69,53,11
tract,26069000800,1680,13.1%,,24,0.1,47.6%,,67,40,0
tract,26163522500,1772,13.0%,4.0,85,0.6,58.2%,700.0,96,100,84
tract,26163517500,2691,12.9%,4.0,84,0.6,55.4%,400.0,84,93,85
tract,26035000300,2411,12.7%,,22,0.1,48.0%,,65,24,18
tract,26051000200,1337,12.7%,,16,0.0,49.2%,,45,25,4
tract,26119910100,2272,12.7%,,27,0.2,46.7%,,78,88,5
tract,26141950100,1849,12.7%,,0,-0.1,48.7%,,45,51,5
tract,26143970200,1706,12.6%,,29,0.2,47.0%,,78,37,16
tract,26049002000,828,12.5%,4.0,25,0.5,62.6%,,82,47,95
tract,26131970100,1750,12.5%,,1,0.1,47.7%,,50,61,8
tract,26031960400,3615,12.5%,,0,0.0,46.5%,,40,17,25
tract,26033970700,959,12.5%,,17,0.1,47.4%,,67,54,21
tract,26135970201,1458,12.5%,,44,0.0,46.3%,,69,44,7
tract,26085960100,2448,12.5%,,14,0.0,48.1%,,69,53,9
tract,26163516900,2052,12.5%,4.0,85,0.3,58.7%,400.0,82,50,93
tract,26163573400,3616,12.4%,3.0,87,0.1,45.5%,0.0,84,98,18
tract,26131970200,2451,12.4%,,0,0.1,45.8%,,54,76,7
tract,26131990100,0,12.4%,,0,0.1,45.8%,,50,61,8
tract,26151970700,1817,12.4%,,21,-0.1,47.4%,,45,26,1
tract,26119910400,2164,12.3%,,34,0.2,44.6%,,70,37,4
tract,26011990000,0,12.2%,,12,0.0,45.6%,,58,63,7
tract,26011970400,2761,12.2%,,12,0.0,45.6%,,58,63,7
tract,26029001500,2447,12.2%,,5,0.2,44.2%,,65,92,13
tract,26143970100,1873,12.2%,,30,0.1,45.7%,,63,49,8
tract,26143971000,3859,12.2%,,17,0.0,45.1%,,68,59,14
tract,26021002100,2111,12.1%,,7,0.4,49.7%,,99,99,80
tract,26129950100,2252,12.1%,,29,0.2,46.5%,,69,88,3
tract,26129950300,1636,12.1%,,29,0.0,46.0%,,55,21,5
tract,26131970300,1676,12.0%,,1,0.0,47.0%,,18,33,9
tract,26035000100,1793,12.0%,,13,0.0,44.6%,,75,49,10
tract,26143971100,2567,12.0%,,22,0.1,44.7%,,64,59,14
tract,26135970300,1622,12.0%,,26,0.2,45.9%,,83,87,11
tract,26033971100,1526,11.9%,,0,-0.1,47.6%,,58,18,7
tract,26145011000,5602,11.9%,3.0,48,0.1,53.1%,,83,58,98
tract,26035000200,1197,11.9%,,6,0.0,45.5%,,69,32,6
tract,26143970600,2250,11.9%,,24,-0.1,47.4%,,51,34,4
tract,26147648000,1066,11.9%,,43,-0.4,47.8%,,16,6,0
tract,26143971200,2849,11.8%,,20,0.3,46.7%,,67,94,8
tract,26069000900,1873,11.8%,,20,0.2,47.1%,,51,33,28
tract,26097950200,2439,11.8%,,12,0.0,44.2%,,75,46,37
tract,26163522300,1266,11.8%,4.0,85,0.8,60.1%,200.0,94,63,99
tract,26063950500,2082,11.7%,,25,0.0,46.0%,,34,26,3
tract,26119910300,1779,11.7%,,26,0.0,45.6%,,50,48,9
tract,26143970400,2064,11.7%,,25,-0.1,47.1%,,32,19,12
tract,26143970500,962,11.7%,,28,-0.1,45.3%,,21,12,4
tract,26129950900,3900,11.7%,,24,0.3,44.3%,,89,61,6
tract,26001970600,1351,11.6%,,5,0.1,45.1%,,50,50,6
tract,26071000200,1618,11.6%,,5,0.0,44.3%,,37,36,3
tract,26051000300,1808,11.6%,,26,0.0,46.9%,,61,42,15
tract,26119910200,1551,11.6%,,10,0.1,48.0%,,31,59,6
tract,26041970100,1709,11.5%,,11,0.0,45.3%,,57,41,32
tract,26063950100,1257,11.5%,,34,0.1,45.1%,,53,80,20
tract,26153000100,2463,11.5%,,14,0.0,43.6%,,75,50,26
tract,26159010300,2279,11.5%,,12,-0.2,44.7%,,31,76,27
tract,26075000600,1001,11.4%,2.8,38,0.7,48.4%,,96,76,56
tract,26001970100,2482,11.4%,,37,0.0,44.4%,,47,58,10
tract,26007000600,3050,11.4%,,71,0.1,41.3%,,48,83,6
tract,26153000300,3173,11.4%,,1,0.2,41.7%,,75,80,27
tract,26001000100,1699,11.3%,,43,-0.2,45.2%,,20,23,10
tract,26047970100,2079,11.3%,,1,0.0,43.4%,,76,85,27
tract,26141950600,1338,11.3%,,43,-0.2,46.2%,,23,14,2
tract,26125142300,2307,11.3%,3.8,64,0.6,51.7%,0.0,98,52,89
tract,26135970400,2051,11.3%,,42,0.1,42.2%,,75,84,8
tract,26141950300,2074,11.3%,,17,0.1,44.5%,,47,63,7
tract,26119910500,1499,11.2%,,41,0.0,44.0%,,76,39,9
tract,26007000100,4647,11.2%,,42,0.0,42.8%,,57,60,6
tract,26011970100,2222,11.2%,,15,0.0,44.2%,,54,49,9
tract,26019000300,1810,11.2%,,13,-0.2,43.9%,,54,58,8
tract,26125198100,2696,11.2%,,74,0.4,42.5%,0.0,52,58,61
tract,26135970500,1542,11.2%,,38,0.1,43.1%,,73,29,11
tract,26085961300,3087,11.2%,,7,0.1,44.7%,,81,52,15
tract,26145000200,1458,11.1%,3.4,55,0.6,53.3%,,91,45,98
tract,26147624000,1662,11.1%,,66,0.5,48.3%,,97,87,31
tract,26069000700,2558,11.1%,,22,0.1,43.2%,,87,57,5
tract,26069000300,2601,11.1%,,6,0.1,44.8%,,48,69,3
tract,26041970800,4258,11.1%,,46,0.2,42.9%,,60,99,7
tract,26053950100,2226,11.1%,,1,-0.1,45.7%,,24,60,32
tract,26053950400,955,11.1%,,1,-0.1,45.7%,,24,60,32
tract,26097950300,1681,11.1%,,18,-0.1,43.1%,,52,66,26
tract,26163524900,1179,11.1%,4.0,94,0.7,43.2%,100.0,100,85,79
tract,26163525000,632,11.1%,4.0,94,0.7,43.2%,100.0,100,85,79
tract,26163514200,2267,11.1%,3.0,85,0.3,54.6%,700.0,93,38,91
tract,26035001300,3659,11.0%,,10,0.3,42.2%,,69,94,5
tract,26163568000,2212,11.0%,,76,0.2,43.9%,0.0,59,57,31
tract,26039960500,2268,11.0%,,42,0.1,43.0%,,75,27,15
tract,26035000900,1899,11.0%,,8,0.3,43.9%,,88,84,8
tract,26051000100,2926,11.0%,,15,0.0,46.6%,,56,57,7
tract,26125194500,1086,11.0%,,64,0.1,43.2%,0.0,47,31,23
tract,26127011000,1639,11.0%,,12,0.0,42.5%,,60,50,32
tract,26103002300,2063,10.9%,,19,0.0,44.0%,,41,31,5
tract,26121004300,1948,10.9%,4.0,90,0.3,50.0%,,87,76,91
tract,26151970600,2087,10.9%,,16,0.1,45.5%,,35,61,6
tract,26163534600,1834,10.9%,2.9,87,0.5,54.5%,300.0,88,25,96
tract,26049002300,1809,10.9%,3.0,30,0.4,45.5%,,96,54,56
tract,26049002900,1809,10.9%,2.7,40,0.4,53.5%,,82,94,70
tract,26147631100,1765,10.9%,,31,-0.3,41.5%,,31,90,15
tract,26125136800,4462,10.9%,,63,-0.3,40.0%,0.0,36,98,60
tract,26165380300,2734,10.9%,,12,0.1,43.1%,,69,42,20
tract,26163534500,683,10.9%,3.0,87,0.5,54.5%,100.0,88,25,96
tract,26049000100,2427,10.8%,,23,0.3,57.5%,,91,24,95
tract,26019000400,1995,10.8%,,20,-0.1,44.8%,,59,87,10
tract,26049012201,2441,10.8%,,31,0.1,46.0%,,77,90,32
tract,26051000400,3163,10.8%,,14,-0.1,43.3%,,75,76,6
tract,26101000400,2428,10.8%,,46,0.0,43.4%,,55,55,14
tract,26163521800,1625,10.8%,3.3,85,0.5,55.0%,200.0,86,50,97
tract,26163536100,3400,10.8%,2.9,81,0.3,52.3%,200.0,90,85,94
tract,26001970400,2802,10.7%,,27,0.1,43.5%,,54,66,5
tract,26025003600,2070,10.7%,,77,0.5,50.5%,,92,60,79
tract,26039960400,2090,10.7%,,48,0.1,44.9%,,51,31,15
tract,26145000900,3583,10.7%,3.0,47,0.5,53.2%,,90,67,93
tract,26163512600,1179,10.7%,3.0,80,0.5,55.3%,200.0,94,86,95
tract,26163512900,1228,10.7%,3.0,80,0.5,55.3%,100.0,94,86,95
tract,26163516200,645,10.7%,3.5,94,0.3,56.1%,700.0,93,73,83
tract,26163516300,720,10.7%,3.6,94,0.3,56.1%,900.0,93,73,83
tract,26163533100,1427,10.6%,3.0,84,0.3,52.0%,200.0,92,75,95
tract,26069000500,3766,10.6%,,24,0.1,42.9%,,62,79,19
tract,26035001000,3279,10.6%,,8,0.2,42.3%,,85,18,3
tract,26063951100,2146,10.6%,,57,-0.1,41.5%,,34,67,12
tract,26095960100,4372,10.6%,,69,0.1,40.8%,,65,89,41
tract,26105950400,4575,10.5%,,26,0.1,44.9%,,48,98,22
tract,26007000700,2950,10.5%,,76,0.0,43.3%,,42,70,9
tract,26163518900,1855,10.5%,4.0,85,0.3,51.7%,600.0,94,61,97
tract,26049980100,0,10.4%,4.0,0,0.6,44.0%,,,,
tract,26029000500,577,10.4%,,2,-0.2,42.7%,,48,16,8
tract,26049002200,1924,10.4%,3.1,29,0.6,44.0%,,98,46,53
tract,26053950200,2117,10.4%,,0,0.2,42.4%,,34,52,22
tract,26143970700,2745,10.4%,,21,-0.1,42.9%,,50,62,3
tract,26101000600,1437,10.4%,,19,0.0,42.1%,,60,73,11
tract,26089970400,1538,10.4%,,4,-0.4,42.9%,,17,80,16
tract,26163579300,2396,10.4%,4.0,95,0.4,55.4%,0.0,98,31,100
tract,26017285800,6324,10.3%,,82,0.1,41.2%,,56,82,21
tract,26063950200,2047,10.3%,,53,-0.1,42.2%,,37,35,2
tract,26099242000,5981,10.3%,,0,-0.1,42.0%,,,,
tract,26163531300,1044,10.3%,3.0,83,0.5,54.5%,0.0,91,53,97
tract,26069000400,3527,10.3%,,6,0.3,40.6%,,70,79,14
tract,26075000200,2785,10.3%,3.6,37,0.3,45.2%,,97,93,58
tract,26021002200,3088,10.3%,,6,0.6,51.0%,,98,79,97
tract,26049010910,2962,10.3%,4.0,36,0.1,45.0%,,82,88,39
tract,26049013600,1582,10.3%,4.0,30,0.6,54.8%,,96,85,89
tract,26051000600,1817,10.3%,,22,0.1,44.9%,,57,34,7
tract,26097950500,2330,10.3%,,0,0.0,41.9%,,65,82,65
tract,26153000200,2412,10.3%,,3,-0.2,43.6%,,32,17,23
tract,26129950400,2963,10.3%,,33,0.0,42.6%,,38,15,10
tract,26163530800,1531,10.3%,3.0,85,0.5,53.9%,300.0,89,57,95
tract,26163500400,1052,10.3%,2.0,89,0.5,54.1%,100.0,98,88,97
tract,26151970500,2296,10.3%,,25,0.0,43.7%,,34,51,6
tract,26095960200,1966,10.3%,,30,0.0,42.8%,,21,37,11
tract,26163571600,1842,10.3%,,76,0.3,40.9%,0.0,64,84,21
tract,26163579500,1751,10.3%,3.1,97,0.4,42.7%,,,,
tract,26163516800,948,10.2%,4.0,89,0.1,54.9%,300.0,92,87,88
tract,26163518500,833,10.2%,3.0,85,0.3,51.7%,1300.0,96,87,84
tract,26071000100,2188,10.2%,,22,0.0,44.3%,,55,59,11
tract,26071000500,2518,10.2%,,27,0.0,44.8%,,54,74,9
tract,26021010300,4642,10.2%,,5,0.0,40.3%,,72,76,32
tract,26049000800,981,10.2%,2.9,26,0.4,56.2%,,87,32,99
tract,26051000900,1747,10.2%,,32,-0.1,42.8%,,29,28,6
tract,26163518400,269,10.2%,3.7,85,0.3,51.7%,400.0,96,87,84
tract,26141950500,2674,10.2%,,41,-0.1,43.5%,,56,73,6
tract,26135970202,1575,10.1%,,31,-0.1,40.4%,,64,23,2
tract,26071000300,2574,10.1%,,8,0.1,42.8%,,58,70,8
tract,26003000100,3540,10.1%,,7,0.1,42.0%,,43,87,22
tract,26021011600,1854,10.1%,,39,-0.1,39.1%,,62,13,9
tract,26039960100,2312,10.1%,,47,-0.1,43.0%,,44,19,7
tract,26031960300,4371,10.1%,,0,0.0,42.0%,,61,94,14
tract,26041970200,2240,10.1%,,12,-0.1,40.8%,,48,53,14
tract,26049001000,1796,10.1%,2.0,28,0.4,57.2%,,86,15,98
tract,26049010502,3817,10.1%,,19,0.1,43.9%,,71,57,50
tract,26147630100,1122,10.1%,,37,0.2,42.7%,,58,59,24
tract,26079950601,2148,10.1%,,26,0.0,43.2%,,53,42,12
tract,26125157500,3117,10.1%,,63,-0.1,42.0%,0.0,60,85,50
tract,26163515300,3172,10.0%,3.5,87,0.4,51.6%,600.0,83,93,85
tract,26147629000,2331,10.0%,,40,0.0,41.6%,,41,44,12
tract,26005032600,1538,10.0%,,43,0.0,41.5%,,20,9,23
tract,26021001900,1952,10.0%,,8,-0.1,39.3%,,58,89,40
tract,26031960100,2835,10.0%,,1,0.0,40.7%,,54,45,20
tract,26031960600,2431,10.0%,,4,-0.1,43.1%,,53,19,19
tract,26035000700,3064,10.0%,,30,0.0,42.7%,,72,74,9
tract,26049000500,1962,10.0%,3.0,25,0.4,55.9%,,88,10,94
tract,26063951000,3793,10.0%,,54,0.1,40.8%,,72,92,21
tract,26145000100,718,10.0%,3.7,60,0.6,51.4%,,89,75,93
tract,26101000100,3448,10.0%,,23,0.1,39.9%,,79,61,8
tract,26079950602,1738,10.0%,,34,0.0,41.1%,,50,43,9
tract,26107960900,3197,10.0%,,29,0.0,40.3%,,65,52,3
tract,26113960100,4025,10.0%,,20,0.0,41.2%,,73,71,4
tract,26141950200,2479,10.0%,,20,0.0,42.0%,,24,43,4
tract,26141950400,2300,10.0%,,0,0.1,42.2%,,73,82,12
tract,26163553000,1006,10.0%,4.0,82,0.4,59.3%,500.0,96,87,95
tract,26099230000,4403,9.9%,,63,0.0,39.1%,0.0,79,83,25
tract,26103002900,4235,9.9%,,9,-0.1,41.5%,,17,33,8
tract,26163506400,2015,9.9%,4.0,86,0.5,51.1%,500.0,86,60,88
tract,26163512300,1405,9.9%,3.0,81,0.4,54.0%,0.0,93,90,98
tract,26163531700,1553,9.9%,3.4,83,0.6,55.0%,700.0,99,54,96
tract,26007000300,3414,9.9%,,74,-0.1,39.4%,,46,75,7
tract,26009960300,2731,9.9%,,7,-0.1,43.0%,,40,56,3
tract,26021011300,4032,9.9%,,48,-0.1,39.2%,,77,69,17
tract,26021000300,1958,9.9%,,6,0.3,49.3%,,95,73,93
tract,26027002000,4367,9.9%,,19,0.0,40.8%,,88,51,21
tract,26049000400,1324,9.9%,3.0,24,0.4,56.1%,,86,4,93
tract,26059050400,4357,9.9%,,46,-0.1,41.4%,,66,78,6
tract,26053950600,2907,9.9%,,0,0.1,39.4%,,55,36,12
tract,26123970100,4321,9.9%,,7,0.0,41.5%,,67,47,13
tract,26105950100,2373,9.9%,,22,0.0,42.3%,,55,40,15
tract,26087337000,2996,9.9%,,33,0.2,40.7%,,83,78,30
tract,26107960200,2915,9.9%,,29,0.0,42.2%,,53,50,11
tract,26163508000,1273,9.9%,3.0,83,0.8,53.8%,200.0,98,35,84
tract,26163508100,1252,9.9%,3.0,83,0.3,50.7%,400.0,96,61,98
tract,26163512400,1097,9.9%,3.0,81,0.4,54.0%,0.0,93,90,98
tract,26163515900,1340,9.9%,3.5,85,0.4,55.8%,600.0,86,34,92
tract,26163516100,576,9.9%,3.6,85,0.4,55.8%,200.0,86,34,92
tract,26163544200,1781,9.9%,3.7,73,0.4,52.5%,100.0,88,47,87
tract,26021011500,1454,9.8%,,45,0.0,39.6%,,55,8,17
tract,26097950400,2927,9.8%,,0,-0.1,41.2%,,68,97,56
tract,26069000200,3916,9.8%,,8,-0.1,41.6%,,22,9,17
tract,26017285201,5480,9.8%,,86,0.2,41.0%,,51,66,20
tract,26023951400,4067,9.8%,,52,0.2,39.8%,,80,97,9
tract,26025003200,2260,9.8%,,69,-0.1,40.6%,,55,67,16
tract,26059051200,3586,9.8%,,51,0.0,38.9%,,83,90,6
tract,26145000700,1829,9.8%,3.0,49,0.2,49.9%,,91,81,90
tract,26103000300,2171,9.8%,,6,0.1,38.6%,,81,57,18
tract,26145012003,4501,9.8%,,45,-0.2,39.4%,,48,42,16
tract,26147647000,3039,9.8%,,40,-0.2,43.5%,,27,10,1
tract,26129950200,3226,9.8%,,40,-0.1,42.7%,,38,21,6
tract,26105950700,3033,9.8%,,15,0.0,40.9%,,69,57,14
tract,26159010600,2869,9.8%,,3,0.2,42.9%,,91,92,74
tract,26109960700,3379,9.8%,,96,0.1,39.6%,,74,86,17
tract,26163506300,1792,9.8%,3.7,90,0.4,51.0%,400.0,96,20,96
tract,26163501700,1888,9.8%,3.0,80,0.3,48.9%,100.0,95,94,81
tract,26163534200,3398,9.8%,2.8,83,0.3,54.9%,300.0,90,60,97
tract,26163536700,956,9.8%,2.9,81,0.2,53.9%,800.0,78,35,99
tract,26007000500,1895,9.7%,,86,0.3,37.6%,,68,52,21
tract,26035000500,1531,9.7%,,27,-0.1,43.6%,,62,31,7
tract,26043950400,3688,9.7%,,89,0.1,37.8%,,49,82,14
tract,26053950500,2081,9.7%,,0,0.1,39.4%,,64,37,1
tract,26103002600,2024,9.7%,,12,0.0,42.4%,,22,43,6
tract,26145000800,2867,9.7%,3.0,49,0.5,50.2%,,82,76,97
tract,26011970200,3261,9.7%,,20,0.0,41.0%,,57,70,6
tract,26017286500,1808,9.7%,4.0,96,0.4,42.5%,,84,67,44
tract,26021002500,2286,9.7%,,6,0.0,42.8%,,63,62,57
tract,26035000600,3678,9.7%,,37,0.0,38.6%,,64,94,11
tract,26049011712,2883,9.7%,,27,0.1,40.1%,,56,81,21
tract,26049001100,1775,9.7%,2.5,28,0.5,54.1%,,85,39,97
tract,26049003200,1912,9.7%,3.9,41,0.3,54.9%,,93,47,99
tract,26051000500,3619,9.7%,,21,-0.1,40.9%,,75,68,3
tract,26063951200,3947,9.7%,,64,0.0,39.5%,,59,77,5
tract,26121001000,1085,9.7%,,96,-0.3,41.7%,,31,5,1
tract,26101000200,1916,9.7%,,29,-0.1,40.7%,,38,51,20
tract,26123970800,3270,9.7%,,10,0.0,39.7%,,69,31,28
tract,26103002000,2420,9.7%,,8,0.2,39.6%,,76,73,13
tract,26127010900,2399,9.7%,,43,-0.1,41.3%,,33,50,12
tract,26163530300,1312,9.7%,3.2,83,0.4,52.4%,100.0,94,46,95
tract,26157000700,3306,9.7%,,44,0.0,42.0%,,39,73,11
tract,26109960300,2213,9.7%,,35,0.0,42.1%,,25,36,15
tract,26163507400,2160,9.7%,3.0,83,0.2,48.8%,600.0,88,93,98
tract,26151970100,1704,9.7%,,38,-0.1,43.2%,,53,9,11
tract,26163537800,1446,9.7%,3.0,79,0.6,52.3%,500.0,82,19,98
tract,26163556500,2187,9.7%,,71,-0.1,41.2%,0.0,27,56,34
tract,26025001000,4082,9.6%,,88,0.3,46.6%,,93,75,75
tract,26049010503,2387,9.6%,,17,-0.2,41.4%,,48,24,32
tract,26075006900,2952,9.6%,3.6,37,0.4,40.2%,,92,26,50
tract,26107960100,2322,9.6%,,31,0.0,40.3%,,57,77,7
tract,26163507500,1869,9.6%,3.0,83,0.3,54.3%,300.0,88,85,97
tract,26069000600,2757,9.6%,,29,-0.1,41.0%,,42,64,4
tract,26021021000,5248,9.6%,,79,-0.1,38.5%,,54,86,38
tract,26017280900,2909,9.6%,3.6,96,0.2,39.4%,,87,62,47
tract,26023951100,3063,9.6%,,41,-0.1,42.2%,,74,78,8
tract,26041970300,2360,9.6%,,16,0.0,41.5%,,30,23,8
tract,26059051100,3769,9.6%,,57,0.0,42.0%,,68,55,2
tract,26145011500,2555,9.6%,,45,0.3,43.1%,,69,46,63
tract,26133970100,4038,9.6%,,6,0.1,40.2%,,71,75,12
tract,26133970300,3065,9.6%,,5,0.0,40.2%,,59,71,10
tract,26159010400,2645,9.6%,,11,-0.1,42.5%,,78,86,36
tract,26163504700,1714,9.6%,3.7,86,0.3,54.0%,200.0,86,84,93
tract,26163504800,591,9.6%,3.6,86,0.3,54.0%,0.0,86,84,93
tract,26163505500,1162,9.6%,3.8,86,0.3,54.0%,200.0,86,84,93
tract,26091061301,4042,9.6%,,59,0.2,41.9%,,75,98,56
tract,26051000700,4731,9.6%,,17,0.1,40.0%,,75,95,9
tract,26009960600,3212,9.5%,,8,-0.3,39.3%,,15,38,7
tract,26049012007,1643,9.5%,,24,0.1,41.9%,,88,24,20
tract,26061000100,2580,9.5%,,8,-0.1,40.4%,,36,50,9
tract,26129950500,4449,9.5%,,72,0.1,38.5%,,65,95,17
tract,26021002400,1951,9.5%,,7,0.0,39.7%,,68,71,12
tract,26031960700,3118,9.5%,,3,0.0,41.2%,,59,57,16
tract,26035000400,3518,9.5%,,33,0.1,39.0%,,79,81,12
tract,26049000600,1707,9.5%,2.8,25,0.2,56.8%,,70,88,93
tract,26061000300,2032,9.5%,,37,0.3,40.5%,,72,74,11
tract,26063950400,793,9.5%,,30,-0.1,42.9%,,18,15,1
tract,26103002500,2529,9.5%,,6,-0.2,39.0%,,35,53,6
tract,26147631600,2455,9.5%,,37,-0.1,41.5%,,18,93,14
tract,26127010800,2987,9.5%,,12,-0.1,40.4%,,38,70,14
tract,26081003600,2554,9.5%,3.1,58,0.4,44.3%,,98,89,89
tract,26163526500,1821,9.5%,3.2,89,0.4,44.5%,400.0,89,44,98
tract,26159010100,6801,9.5%,,29,0.1,37.0%,,73,72,12
tract,26091061700,9442,9.5%,,57,0.0,41.7%,,63,96,23
tract,26163514500,943,9.5%,3.0,84,0.4,53.0%,900.0,91,31,92
tract,26117970100,4520,9.5%,,52,0.0,38.6%,,65,43,6
tract,26163567400,2764,9.5%,,74,-0.1,41.8%,0.0,29,31,19
tract,26163536600,2483,9.5%,2.8,82,0.4,49.4%,600.0,91,35,99
tract,26163537200,592,9.5%,3.0,81,0.4,56.4%,,100,4,99
tract,26013000100,4135,9.4%,,6,0.0,40.7%,,40,79,30
tract,26163524500,113,9.4%,3.9,99,0.7,41.2%,,100,8,86
tract,26163535400,1435,9.4%,3.0,82,0.4,53.2%,200.0,95,44,97
tract,26163572900,2561,9.4%,,84,0.1,38.7%,0.0,85,59,38
tract,26009960500,3410,9.4%,,13,-0.3,39.2%,,29,29,11
tract,26027001100,2944,9.4%,,85,-0.1,39.2%,,66,37,24
tract,26039960200,3400,9.4%,,56,-0.1,37.1%,,45,70,17
tract,26031960800,3646,9.4%,,5,0.0,41.4%,,62,73,17
tract,26035000800,4622,9.4%,,29,-0.1,38.7%,,72,76,5
tract,26041971100,3075,9.4%,,33,0.0,39.6%,,27,72,34
tract,26049002700,3580,9.4%,4.0,32,0.4,43.8%,,92,69,37
tract,26049010111,1255,9.4%,,28,-0.4,40.1%,,39,16,32
tract,26049010812,3250,9.4%,4.0,27,0.4,47.4%,,87,100,70
tract,26053950300,2423,9.4%,,0,0.0,39.3%,,38,74,6
tract,26063950300,2123,9.4%,,41,0.1,41.3%,,35,54,1
tract,26101000300,2034,9.4%,,33,-0.2,41.9%,,22,49,8
tract,26145001300,2209,9.4%,3.2,46,0.4,43.1%,,91,57,72
tract,26079950400,3705,9.4%,,23,-0.1,38.5%,,68,61,11
tract,26105950300,3696,9.4%,,20,-0.3,41.1%,,26,18,6
tract,26085961100,3657,9.4%,,7,0.2,41.2%,,84,79,44
tract,26163985700,0,9.4%,,0,0.7,41.2%,,,,
tract,26151971000,4433,9.4%,,27,0.0,40.9%,,67,89,7
tract,26163541400,2893,9.4%,3.0,71,0.2,50.2%,0.0,81,98,92
tract,26163535500,3400,9.4%,3.0,82,0.4,53.2%,100.0,95,44,97
tract,26033971000,2639,9.3%,,0,-0.1,40.0%,,34,34,21
tract,26049000300,2272,9.3%,,24,0.2,54.8%,,74,56,95
tract,26049012202,1048,9.3%,4.0,25,0.3,49.2%,,80,18,77
tract,26163504200,1926,9.3%,2.0,85,0.5,50.7%,100.0,97,74,98
tract,26163507000,2956,9.3%,3.5,86,0.3,53.4%,100.0,81,75,96
tract,26071000400,2254,9.3%,,11,0.0,42.5%,,32,71,17
tract,26013000200,4286,9.3%,,5,0.1,40.4%,,51,91,55
tract,26021021100,1904,9.3%,,79,-0.1,37.0%,,51,68,12
tract,26019000500,2991,9.3%,,24,-0.1,41.0%,,47,55,15
tract,26025000300,2017,9.3%,3.2,88,0.4,50.6%,,95,68,72
tract,26047970300,4260,9.3%,,3,-0.3,41.7%,,42,29,18
tract,26049010304,3636,9.3%,4.0,23,0.3,51.1%,,92,43,82
tract,26057000900,3401,9.3%,,27,-0.1,38.7%,,54,41,14
tract,26059050600,3501,9.3%,,36,-0.1,40.4%,,43,49,8
tract,26145011600,3482,9.3%,,51,0.0,45.5%,,44,81,72
tract,26099227300,4525,9.3%,,61,-0.3,38.7%,0.0,19,80,31
tract,26099231400,5781,9.3%,,73,-0.2,39.6%,0.0,81,43,29
tract,26077000202,846,9.3%,,76,0.4,46.9%,,91,81,95
tract,26163522200,390,9.3%,4.0,87,0.5,51.5%,0.0,99,92,95
tract,26125142200,2764,9.3%,2.7,63,0.5,49.8%,0.0,99,87,89
tract,26163527200,649,9.3%,4.0,87,0.5,51.5%,0.0,99,92,95
tract,26163527300,1014,9.3%,4.0,87,0.5,51.5%,0.0,99,92,95
tract,26109960100,3503,9.3%,,22,-0.1,41.0%,,50,85,4
tract,26113960400,2807,9.3%,,7,0.0,38.7%,,74,67,11
tract,26163515700,3719,9.3%,3.3,83,0.4,52.8%,200.0,62,36,87
tract,26163542300,1989,9.3%,2.0,77,0.5,51.1%,400.0,94,24,93
tract,26163568900,2776,9.3%,,75,0.0,42.6%,0.0,61,50,22
tract,26163579700,3062,9.3%,3.9,96,0.3,42.6%,0.0,93,48,67
tract,26163535200,2048,9.3%,3.0,82,0.5,51.3%,400.0,95,73,100
tract,26021020700,2781,9.2%,,79,0.3,38.0%,,60,97,44
tract,26039960300,3822,9.2%,,65,0.0,40.6%,,54,93,4
tract,26049011711,2526,9.2%,,27,0.2,41.0%,,76,73,8
tract,26083000100,2108,9.2%,,6,-0.1,40.8%,,28,44,4
tract,26083990100,0,9.2%,,6,-0.1,40.8%,,28,44,4
tract,26163514100,2585,9.2%,3.1,84,0.4,55.4%,100.0,96,87,94
tract,26163566500,2335,9.2%,2.9,89,0.3,42.4%,0.0,90,50,54
tract,26005030902,2471,9.2%,,19,-0.1,38.0%,,57,51,30
tract,26075005900,3944,9.2%,,32,0.3,40.3%,,62,98,33
tract,26075006803,2881,9.2%,,27,-0.3,40.4%,,12,15,4
tract,26037010203,1356,9.2%,,52,0.2,38.6%,,81,70,36
tract,26049012008,2979,9.2%,,26,-0.1,41.5%,,51,49,7
tract,26059051000,4234,9.2%,,45,-0.1,40.0%,,36,62,9
tract,26055551400,5542,9.2%,,13,-0.2,36.1%,,42,74,9
tract,26121002100,3439,9.2%,3.6,95,0.1,40.2%,,85,98,52
tract,26123970300,3727,9.2%,,23,0.1,38.3%,,53,69,13
tract,26145010800,2600,9.2%,,61,0.0,40.2%,,62,34,53
tract,26123970500,4706,9.2%,,43,-0.1,38.2%,,59,85,5
tract,26147643000,3723,9.2%,,37,-0.1,40.6%,,50,86,10
tract,26099245000,3655,9.2%,,59,0.3,48.6%,0.0,79,93,61
tract,26157000600,4450,9.2%,,64,0.1,41.0%,,78,98,16
